Participant,Group,Phase,Condition,GroupCode,WindowIndex,WindowStart_s,WindowEnd_s,f_peak_Hz,LFpeak_TP,LF_power,HF_power,TP,LF_HF,RespRate_bpm,RF_cardiac,RF_CR
E08,HRVBF,Intervention,1,1,4,120.6328125,180.6328125,0.1,0.7133348808012632,0.001102093608969398,0.00044289408002662627,0.0015449876889960241,2.4883909238595865,8.30142063001853,1,1
E08,HRVBF,Intervention,1,1,5,150.6328125,210.6328125,0.06666666666666667,0.416194057421615,0.0020516858048567014,0.0028779516281407917,0.004929637432997493,0.7128979461625375,8.353014294592915,0,0
E08,HRVBF,Intervention,1,1,6,180.6328125,240.6328125,0.06666666666666667,0.773625211399266,0.011020661875497986,0.0032248173476581107,0.014245479223156096,3.4174530484652976,7.422680412371133,0,0
E08,HRVBF,Intervention,1,1,7,210.6328125,270.6328125,0.06666666666666667,0.5336711944502197,0.0030782511962456037,0.0026898157863030295,0.005768066982548634,1.1444096699560429,10.977701543739279,0,0
E09,HRVBF,Baseline,0,1,0,0.3984375,60.3984375,0.05,0.3592554946212453,0.000984685479090737,0.0017562203493054801,0.0027409058283962176,0.5606844719002052,21.88925081433225,0,0
E09,HRVBF,Baseline,0,1,1,30.3984375,90.3984375,0.05,0.9351596903966624,0.002652449288698884,0.00018391044316018131,0.002836359731859065,14.422505014512245,18.75862068965517,0,0
E09,HRVBF,Baseline,0,1,2,60.3984375,120.3984375,0.13333333333333333,0.5818240185655403,0.0006917807550691384,0.0004972054899035102,0.0011889862449726485,1.3913377247773113,19.945325314379442,0,0
E09,HRVBF,Baseline,0,1,3,90.3984375,150.3984375,0.1,0.7516563119192736,0.0019924502588510914,0.0006582961358190788,0.0026507463946701705,3.0266777373256244,21.18466898954704,1,0
E09,HRVBF,Baseline,0,1,4,120.3984375,180.3984375,0.05,0.7777270906593492,0.0015788187782499862,0.0004512233756262269,0.002030042153876213,3.498973819915324,18.193979933110366,0,0
E09,HRVBF,Baseline,0,1,5,150.3984375,210.3984375,0.05,0.8868858211345073,0.0026304183549114295,0.00033548581474435505,0.002965904169655784,7.8406246681870755,20.043956043956044,0,0
E09,HRVBF,Baseline,0,1,6,180.3984375,240.3984375,0.06666666666666667,0.8929270504048272,0.0017717562304726377,0.00021245539092395313,0.0019842116213965913,8.3394270334464,19.415730337078653,0,0
E09,HRVBF,Baseline,0,1,7,210.3984375,270.3984375,0.06666666666666667,0.692970982469327,0.0024757426811747637,0.001096907175465298,0.0035726498566400608,2.2570211377499434,17.712177121771216,0,0
E09,HRVBF,Intervention,1,1,0,0.8671875,60.8671875,0.13333333333333333,0.8022167812885288,0.0008961711039088405,0.0002209472670998055,0.0011171183710086462,4.05604068188825,10.040674026728645,0,0
E09,HRVBF,Intervention,1,1,1,30.8671875,90.8671875,0.13333333333333333,0.9074089538910957,0.001198178690663352,0.00012226088129083156,0.0013204395719541837,9.800180384870206,9.093369418132612,0,0
E09,HRVBF,Intervention,1,1,2,60.8671875,120.8671875,0.13333333333333333,0.8247754731455071,0.000892949936331111,0.000189708272363677,0.001082658208694788,4.7069636194846405,10.646950092421442,0,0
